instant,datetime,season,yr,mnth,hour,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,rent_count,temp_in_celsius,humidity_percent,windspeed_mps
13220,2012-07-10,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,16,53,69,21.0,70.0,0.07622272
13221,2012-07-10,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15,21.0,74.0,0.11424901
13222,2012-07-10,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16,21.0,74.0,0.11424901
13223,2012-07-10,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0.0,0,3,3,20.400000000000002,79.0,0.0
13224,2012-07-10,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4,20.400000000000002,79.0,0.11424901
13225,2012-07-10,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39,42,19.8,83.0,0.11424901
13226,2012-07-10,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187,20.400000000000002,79.0,0.08889815
13227,2012-07-10,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520,21.0,74.0,0.08889815
13228,2012-07-10,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649,21.599999999999998,74.0,0.11424901
13229,2012-07-10,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,47,284,331,22.2,66.0,0.11424901
13230,2012-07-10,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,56,134,190,22.8,62.0,0.1650358
13231,2012-07-10,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,92,157,249,24.0,46.0,0.1650358
13232,2012-07-10,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272,24.0,41.0,0.11424901
13233,2012-07-10,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280,24.599999999999998,38.0,0.1650358
13234,2012-07-10,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242,24.599999999999998,38.0,0.13968494
13235,2012-07-10,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265,24.0,41.0,0.19047173
13236,2012-07-10,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435,24.0,43.0,0.19047173
13237,2012-07-10,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872,23.400000000000002,49.0,0.1650358
13238,2012-07-10,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819,21.0,74.0,0.19047173
13239,2012-07-10,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,21.0,74.0,0.19047173
13240,2012-07-10,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84,19.2,83.0,0.19047173
13241,2012-07-10,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90,19.2,89.0,0.08889815
13242,2012-07-10,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139,19.2,83.0,0.11424901
13243,2012-07-10,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103,19.2,89.0,0.08889815
13244,2012-07-11,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44,19.8,83.0,0.11424901
13245,2012-07-11,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0.0,3,11,14,19.2,89.0,0.0
13246,2012-07-11,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0.0,0,5,5,19.2,89.0,0.0
13247,2012-07-11,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,19.2,89.0,0.11424901
13248,2012-07-11,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7,19.2,89.0,0.11424901
13249,2012-07-11,3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0.0,5,36,41,19.2,89.0,0.0
13250,2012-07-11,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185,19.2,89.0,0.11424901
13251,2012-07-11,3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,26,471,497,19.8,83.0,0.08889815
13252,2012-07-11,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,30,644,674,20.400000000000002,79.0,0.13968494
13253,2012-07-11,3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,30,298,328,21.0,74.0,0.11424901
13254,2012-07-11,3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,47,148,195,21.599999999999998,62.0,0.11424901
13255,2012-07-11,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,56,173,229,22.8,57.99999999999999,0.11424901
13256,2012-07-11,3,1,7,12,0,3,1,2,0.78,0.697,0.43,0.0,69,223,292,23.400000000000002,43.0,0.0
13257,2012-07-11,3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,65,208,273,24.0,42.0,0.13968494
13258,2012-07-11,3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,66,175,241,24.0,41.0,0.19047173
13259,2012-07-11,3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,56,220,276,24.0,41.0,0.21582258999999998
13260,2012-07-11,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,53,358,411,24.0,38.0,0.1650358
13261,2012-07-11,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,90,740,830,24.0,31.0,0.19047173
13262,2012-07-11,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814,23.400000000000002,38.0,0.21582258999999998
13263,2012-07-11,3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633,22.2,48.0,0.19047173
13264,2012-07-11,3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,73,410,483,22.2,51.0,0.13968494
13265,2012-07-11,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391,21.599999999999998,57.99999999999999,0.19047173
13266,2012-07-11,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203,244,21.599999999999998,57.99999999999999,0.21582258999999998
13267,2012-07-11,3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,20,132,152,21.0,57.99999999999999,0.21582258999999998
13268,2012-07-12,3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0.0,1,55,56,20.400000000000002,61.0,0.0
13269,2012-07-12,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0.0,0,21,21,19.8,61.0,0.0
13270,2012-07-12,3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,0,9,9,19.8,65.0,0.07622272
13271,2012-07-12,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,19.2,69.0,0.08889815
13272,2012-07-12,3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5,19.2,73.0,0.08889815
13273,2012-07-12,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44,18.6,73.0,0.08889815
13274,2012-07-12,3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,7,171,178,19.2,73.0,0.07622272
13275,2012-07-12,3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,32,480,512,19.2,73.0,0.11424901
13276,2012-07-12,3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,49,653,702,20.400000000000002,65.0,0.11424901
13277,2012-07-12,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327,21.599999999999998,57.99999999999999,0.08889815
13278,2012-07-12,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,69,145,214,22.2,48.0,0.13968494
13279,2012-07-12,3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,49,166,215,22.8,45.0,0.08889815
13280,2012-07-12,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292,23.400000000000002,35.0,0.11424901
13281,2012-07-12,3,1,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,52,225,277,24.0,33.0,0.19047173
13282,2012-07-12,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,42,167,209,23.400000000000002,33.0,0.19047173
13283,2012-07-12,3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,63,208,271,24.0,36.0,0.1650358
13284,2012-07-12,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439,24.0,36.0,0.1650358
13285,2012-07-12,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795,22.8,43.0,0.19047173
13286,2012-07-12,3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,86,739,825,22.8,45.0,0.11424901
13287,2012-07-12,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629,22.2,48.0,0.19047173
13288,2012-07-12,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514,22.2,48.0,0.19047173
13289,2012-07-12,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373,21.599999999999998,48.0,0.19047173
13290,2012-07-12,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318,21.599999999999998,51.0,0.13968494
13291,2012-07-12,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211,21.0,51.0,0.19047173
13292,2012-07-13,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95,21.0,54.0,0.13968494
13293,2012-07-13,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59,20.400000000000002,54.0,0.08889815
13294,2012-07-13,3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,2,15,17,19.8,61.0,0.07622272
13295,2012-07-13,3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0.0,2,7,9,20.400000000000002,61.0,0.0
13296,2012-07-13,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0.0,0,11,11,19.8,61.0,0.0
13297,2012-07-13,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34,19.8,56.00000000000001,0.07622272
13298,2012-07-13,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0.0,7,120,127,21.0,54.0,0.0
13299,2012-07-13,3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0.0,27,353,380,21.0,54.0,0.0
13300,2012-07-13,3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0.0,53,660,713,21.0,54.0,0.0
13301,2012-07-13,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0.0,70,344,414,21.599999999999998,51.0,0.0
13302,2012-07-13,3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0.0,78,190,268,22.2,48.0,0.0
13303,2012-07-13,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220,288,22.8,45.0,0.11424901
13304,2012-07-13,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,125,254,379,22.8,40.0,0.08889815
13305,2012-07-13,3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,100,274,374,24.0,38.0,0.11424901
13306,2012-07-13,3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0.0,120,249,369,24.0,38.0,0.0
13307,2012-07-13,3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,92,261,353,24.0,36.0,0.08889815
13308,2012-07-13,3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,111,381,492,24.0,36.0,0.19047173
13309,2012-07-13,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835,24.0,36.0,0.13968494
13310,2012-07-13,3,1,7,18,0,5,1,1,0.78,0.697,0.46,0.194,108,523,631,23.400000000000002,46.0,0.1650358
13311,2012-07-13,3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488,22.2,51.0,0.13968494
13312,2012-07-13,3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,95,294,389,22.2,48.0,0.11424901
13313,2012-07-13,3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0.0,76,223,299,21.599999999999998,54.0,0.0
13314,2012-07-13,3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0.0,59,204,263,22.2,45.0,0.0
13315,2012-07-13,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212,21.599999999999998,45.0,0.11424901
13316,2012-07-14,3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,35,156,191,21.599999999999998,48.0,0.07622272
13317,2012-07-14,3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118,21.0,51.0,0.08889815
13318,2012-07-14,3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,10,91,101,21.0,54.0,0.08889815
13319,2012-07-14,3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,9,31,40,21.0,54.0,0.08889815
13320,2012-07-14,3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,3,6,9,19.8,61.0,0.08889815
13321,2012-07-14,3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,0,5,5,19.2,73.0,0.08889815
13322,2012-07-14,3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,6,29,35,19.2,78.0,0.07622272
13323,2012-07-14,3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,7,41,48,19.2,78.0,0.24125852000000003
13324,2012-07-14,3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,33,118,151,18.6,78.0,0.24125852000000003
13325,2012-07-14,3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,82,200,282,19.8,74.0,0.1650358
13326,2012-07-14,3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,123,278,401,21.599999999999998,70.0,0.07622272
13327,2012-07-14,3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,143,296,439,21.599999999999998,70.0,0.08889815
13328,2012-07-14,3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,181,318,499,22.2,66.0,0.07622272
13329,2012-07-14,3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,219,372,591,22.8,62.0,0.07622272
13330,2012-07-14,3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,269,363,632,24.0,55.00000000000001,0.08889815
13331,2012-07-14,3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,243,317,560,24.0,55.00000000000001,0.13968494
13332,2012-07-14,3,1,7,16,0,6,0,2,0.72,0.697,0.79,0.3582,226,340,566,21.599999999999998,79.0,0.30472074000000005
13333,2012-07-14,3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,199,259,458,21.0,79.0,0.13968494
13334,2012-07-14,3,1,7,18,0,6,0,1,0.72,0.697,0.79,0.1343,108,243,351,21.599999999999998,79.0,0.11424901
13335,2012-07-14,3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,156,275,431,21.599999999999998,84.0,0.07622272
13336,2012-07-14,3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,101,255,356,21.599999999999998,84.0,0.07622272
13337,2012-07-14,3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,69,200,269,21.0,84.0,0.19047173
13338,2012-07-14,3,1,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,65,160,225,21.0,79.0,0.1650358
13339,2012-07-14,3,1,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,55,156,211,20.400000000000002,83.0,0.07622272
13340,2012-07-15,3,1,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,40,147,187,20.400000000000002,89.0,0.13968494
13341,2012-07-15,3,1,7,1,0,0,0,2,0.68,0.6364,0.89,0.1343,49,119,168,20.400000000000002,89.0,0.11424901
13342,2012-07-15,3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,29,86,115,20.400000000000002,89.0,0.13968494
13343,2012-07-15,3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,15,42,57,20.400000000000002,89.0,0.13968494
13344,2012-07-15,3,1,7,4,0,0,0,2,0.68,0.6364,0.89,0.1045,8,11,19,20.400000000000002,89.0,0.08889815
13345,2012-07-15,3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,2,7,9,20.400000000000002,89.0,0.11424901
13346,2012-07-15,3,1,7,6,0,0,0,1,0.68,0.6364,0.83,0.1343,6,9,15,20.400000000000002,83.0,0.11424901
13347,2012-07-15,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,17,30,47,21.0,79.0,0.07622272
13348,2012-07-15,3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,37,96,133,21.0,84.0,0.11424901
13349,2012-07-15,3,1,7,9,0,0,0,2,0.72,0.697,0.79,0.0,58,163,221,21.599999999999998,79.0,0.0
13350,2012-07-15,3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,141,241,382,22.8,66.0,0.11424901
13351,2012-07-15,3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451,24.599999999999998,52.0,0.13968494
13352,2012-07-15,3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,153,336,489,25.2,47.0,0.08889815
13353,2012-07-15,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,171,309,480,25.8,41.0,0.08889815
13354,2012-07-15,3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,162,314,476,27.0,37.0,0.21582258999999998
13355,2012-07-15,3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,182,307,489,25.8,47.0,0.11424901
13356,2012-07-15,3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,152,343,495,25.8,41.0,0.19047173
13357,2012-07-15,3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436,24.0,59.0,0.41896975
13358,2012-07-15,3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,84,228,312,21.599999999999998,79.0,0.30472074000000005
13359,2012-07-15,3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,109,203,312,21.599999999999998,84.0,0.19047173
13360,2012-07-15,3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,95,199,294,21.599999999999998,79.0,0.21582258999999998
13361,2012-07-15,3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,59,164,223,21.599999999999998,79.0,0.07622272
13362,2012-07-15,3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,34,96,130,21.599999999999998,74.0,0.08889815
13363,2012-07-15,3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,25,66,91,21.599999999999998,79.0,0.11424901
13364,2012-07-16,3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,11,32,43,21.599999999999998,79.0,0.08889815
13365,2012-07-16,3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,1,10,11,21.0,74.0,0.1650358
13366,2012-07-16,3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15,21.0,74.0,0.08889815
13367,2012-07-16,3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,2,4,6,20.400000000000002,79.0,0.07622272
13368,2012-07-16,3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,1,11,12,20.400000000000002,79.0,0.08889815
13369,2012-07-16,3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,10,40,50,19.8,78.0,0.08889815
13370,2012-07-16,3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,8,132,140,20.400000000000002,79.0,0.11424901
13371,2012-07-16,3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,24,459,483,21.599999999999998,70.0,0.07622272
13372,2012-07-16,3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,48,619,667,22.2,66.0,0.08889815
13373,2012-07-16,3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,51,297,348,22.8,62.0,0.13968494
13374,2012-07-16,3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0.0,69,117,186,24.0,59.0,0.0
13375,2012-07-16,3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,57,125,182,25.2,53.0,0.19047173
13376,2012-07-16,3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,79,158,237,25.2,49.0,0.11424901
13377,2012-07-16,3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,63,176,239,25.2,49.0,0.24125852000000003
13378,2012-07-16,3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,53,159,212,26.4,42.0,0.08889815
13379,2012-07-16,3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,61,176,237,25.8,47.0,0.21582258999999998
13380,2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,77,309,386,22.8,66.0,0.49519246999999994
13381,2012-07-16,3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,86,669,755,22.8,66.0,0.49519246999999994
13382,2012-07-16,3,1,7,18,0,1,1,1,0.84,0.803,0.53,0.0,97,697,794,25.2,53.0,0.0
13383,2012-07-16,3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,92,503,595,24.0,63.0,0.11424901
13384,2012-07-16,3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,24.0,59.0,0.11424901
13385,2012-07-16,3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328,22.8,66.0,0.11424901
13386,2012-07-16,3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,56,228,284,22.8,62.0,0.07622272
13387,2012-07-16,3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166,22.2,74.0,0.07622272
13388,2012-07-17,3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,21.599999999999998,84.0,0.08889815
13389,2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,4,21,25,22.2,70.0,0.0
13390,2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,21.599999999999998,70.0,0.07622272
13391,2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,0,3,3,21.599999999999998,66.0,0.0
13392,2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,0,7,7,21.599999999999998,62.0,0.0
13393,2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,20.400000000000002,74.0,0.07622272
13394,2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,21.599999999999998,66.0,0.08889815
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0.0,26,500,526,22.2,70.0,0.0
13396,2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618,661,24.0,55.00000000000001,0.0
13397,2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,24.599999999999998,49.0,0.19047173
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,25.2,49.0,0.1650358
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,60,146,206,25.8,47.0,0.0
13400,2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,80,174,254,27.0,35.0,0.0
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,27.6,31.0,0.1650358
13402,2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,28.2,28.999999999999996,0.21582258999999998
13403,2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,27.6,31.0,0.13968494
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,27.6,28.999999999999996,0.13968494
13405,2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,27.6,28.999999999999996,0.0
13406,2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,27.0,33.0,0.1650358
13407,2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,26.4,35.0,0.21582258999999998
13408,2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,25.8,34.0,0.13968494
13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,24.599999999999998,52.0,0.11424901
13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,24.0,55.00000000000001,0.19047173
13411,2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,23.400000000000002,59.0,0.1650358
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,22.8,66.0,0.13968494
13413,2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,22.8,66.0,0.08889815
13414,2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,22.2,66.0,0.11424901
13415,2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,22.2,66.0,0.11424901
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,21.599999999999998,70.0,0.11424901
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,21.599999999999998,70.0,0.13968494
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,21.599999999999998,70.0,0.13968494
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,22.2,66.0,0.13968494
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,23.400000000000002,62.0,0.08889815
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,24.599999999999998,56.00000000000001,0.0
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,27.0,42.0,0.1650358
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,27.0,42.0,0.0
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,27.6,37.0,0.11424901
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,28.2,33.0,0.0
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,28.2,38.0,0.27936988
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,27.6,35.0,0.30472074000000005
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,22.2,66.0,0.21582258999999998
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,22.2,70.0,0.21582258999999998
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,22.8,62.0,0.11424901
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,22.8,62.0,0.08889815
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,22.2,62.0,0.07622272
